ticket_text,category_id,group_id,predicted_category
install wednesday november install dear sir madam please install pc tool order working appreciate treat high priority best regards analyst,internal_it::Administrative rights,41685512f72ff30307d1419c5cde7ee9af1fd74cc6f40f0e3183f45eb37c4202,internal_it::Hardware
admin on november pm re permissions installing hi again more information issue seems troubleshoot playback also install tools thanks november permissions installing hello front developer install which ask credentials after getting credentials elevation required which means permissions order installed help thank,internal_it::Hardware,aa87ca2c94c1a3b7fd9899f6e5cf9bee9e32fd8c74d0c6dd2ca72b1f07a2a16f,internal_it::Administrative rights
token thursday november pm token expires hi please log queue thanks november re token expires regards november re token expires hello please assign spare token has confirmed his location thanks best regards engineer please consider environment print thursday november pm re token expires hi spare tokens needed tokens were ordered individually directly addressed user won take deliveries kind regards november re token expires guys provide additional order fob thanks november re token expires hi please thanks november re token expires hello per logs haven confirmed please suppose order receive token after provide sn assign user thanks best regards engineer please consider environment print tuesday november pm re token expires importance high hi has fob thanks october re token expires hi thanks token expires hello colleagues hardware token expire probably received receive stating token expires please default replacement tokens by locations thank best regards engineer please consider environment print,internal_it::Hardware,f8e94a4f8df26ecf529bb440f2b7e91b11f24e578ce4392c5514d43bb529252d,internal_it::Access
add to the client support managers thursday november pm restatement hi please trail add client receive these cheers head mob november re restatement hi please ask add ones managing lists regards thursday november restatement importance high hello please add myself has suggested appropriate add client cheers head mob november restatement hi did circulation groups needed communications updated costs revenues looking tm lines costs added please back want find out cost going good validate expectations hits accounts expect these costs loaded friday retrospective corrections thanks november restatement importance high dear please note has updated latest results cost import procedure costs updated import procedure means sept restated old import procedure importing costs included items were items also balance sheet items approach has enhanced costs costed imported code has costs values reports available related costs plus balance sheet items costs costs imported because costs report has different source than costs pl because columns different old columns cross reference two reports assignee costs salaries taxes has ledger cost values versions removed these restored asap restatement part issued identified incomplete historic has lead restatement reconcile position has notice change days members teams resubmitted annual assignments restated per agreement asap october over next few days lines asap october over next few days please attempt deal right teams asap rights thanks please refer section entities,internal_it::Hardware,6e81893ce23bbcb284bec45f85604abd08b6f3cef0201479344bfcbbbbfe85d6,internal_it::Miscellaneous
new project thursday november pm re thank please attached form filled details thursday november hello please advised template creation attached please fill return log process tickets kind regards analyst ext hub wednesday november pm hello pre created client attached creation form thanks,internal_it::HR Support,36fa44769c0ef9807a339ee0ce8e1cff3c9ab2b92732012b08a86231f151b5fe,internal_it::Internal Project
update projects thursday november update hi please under assigned mobile next vacations,internal_it::Hardware,6b020f788a834e2f306f50af5166e73e5db207ea9975b3f16b66d9d303b10356,internal_it::Internal Project
employee info missing oracle wednesday november pm re thanks wednesday november pm re hello order log please advise which etc filled kind regards analyst ext hub wednesday november pm hi filled his employment records please advise person number country expense segment expense segment unit entity employment location spare job discipline grade assign assign ass type ass number assignment type person type center developer technician center technician active thanks accounts receivable accountant ext,internal_it::Hardware,d56907250098d2ed49ac95564c4fdf361680dcb5ea5b1aeadc6c716d2ec018ca,internal_it::HR Support
move all staff november pm re move hello containing users please let further assistance needed thank analyst community builder ext hub november pm re move hello wondering quite unusual want forget anybody communication thank best regards infrastructure november pm re move hello process further please bit more want provide users best regards analyst community builder ext hub november pm move hello change november inform person impact by cr thank best regards infrastructure november move hi guys raised which moving default gateway hosting approved by cab hoping implement thursday november during change users client disconnected regarding work thanks mo senior infrastructure consultant registered under number whose registered old broad street kingdom provide clients each subsidiaries separate,internal_it::Hardware,f7c1d3d264f82c045202e8e13dfdaa2e63e9ae0d1c9581589072536c23dfe8f6,internal_it::Miscellaneous
oracle statistics november pm re statistics importance high hi owner user expect technical solution come subject matter experts number please follow please senior teams investigate propose more high level technical keen understand cannot done more interested having information publicly available users way please take ownership sponsor initiative follow completion let enjoy information along rest thanks client tuesday october pm statistics hello please advised order user confluence require created users confluence by default owner required please take consideration resource accessible users said please let how wish proceed looking forward hearing thanks kind regards analyst ext hub thursday october pm re statistics interesting work out telling good idea also evidence progress product bedding october statistics hi guys please come solution authorized ad user dashboard disseminate information interested progress issues reported rollout module discussed during meeting friday beginning improvements stakeholder communication expectations progress transparency improve these visualizations client wednesday october pm statistics hello please follow link order dashboard kind regards analyst,internal_it::Hardware,3ef4905f9ad84b8441d5268d26199f7472e3d7a6c18f69d0a32065fb9f895ce1,internal_it::Access
urgent access november urgent hi please consult bids provide training winning process required approvals thanks,internal_it::HR Support,dc1cab70950bfcc52326de25bb78c4bcb54083d066c40b00165169cccd822b6a,internal_it::Miscellaneous
join date to be corrected oracle tuesday november pm join date corrected dear please help correcting join date which he receives messages similar related which he thanks tuesday november pm please action hi received saying report days rd joined report days validate please thank best regards senior software tester colombia tuesday november pm please action dear part established processes each required submit his weekly basis each friday past must submitted receiving because haven followed process please action possible breakdown please log accordingly training materials available id by each wednesday past period then also notified country date total days,internal_it::Hardware,bcbe87c7f8d708974b9ba7eb2b4218bb8ce862318854ed48c3d3135af1ce1d06,internal_it::HR Support
access wednesday november dear allowed please kind help issue order find passwords guest thanks kind regards,internal_it::HR Support,6d4b9c3805dfd4058d11f1141202e6335e2212db9286bc9decea6fb098134015,internal_it::Access
change password for oracle expense app october pm re mobile version safe secure known by several possible change choice thank october pm mobile version hello please advised credentials remembered by phone prompted each app change phone require application installed different phone valid second installation assist please hesitate thanks kind regards analyst ext hub october re mobile version hi performed steps success how change thank thursday october mobile version hello order mobile application please follow steps step download install mobile device step run app step press agree step next fulfill step host user name locally change later by yourself after part empty step press done step press encounter issues please hesitate thanks kind regards analyst ext hub wednesday october re mobile version hi please help connect mobile suppose generate done rest steps thank regards,internal_it::Hardware,e8a5506197db49ece272f89d9f7ae317013fec5c837025d742ef489abb0fc088,internal_it::Access
ad account creation for users thursday october re groups hi please create groups follows users groups,internal_it::Miscellaneous,6c54a637d6930284c6cf6157023830ae34b27ce30059050f78f5ca23f8bcddd5,internal_it::Access
permission to send to all staff and to all staff friday october pm add shared mailbox hello regarding ask please permission members thank much best regards specialist,internal_it::Miscellaneous,35b87cc8c020e59b0073fe1b76f0e0f25eb463e93630e91308e136b92c4b7bfd,internal_it::Storage
pm instead of friday october pm pm instead importance high hi guys please adapt acronyms currently stated pm creates confusion across please print screen pm,internal_it::Miscellaneous,394d1d32a98c06d1606897f526f96fae790a2f9ee0ec4d62b382f929b39ed615,internal_it::Hardware
ms friday october hello installed thanks,internal_it::Hardware,39d1f3ed37603aa4f2e86a63038e200fd71510552e42c3058b57b019e3effeee,internal_it::HR Support
pm change thursday october re hello please help thanks thursday october re care cat si loc stingray analysis consultant thursday october main change form care merge la la thursday october si care stingray motive ca la pm loc la pm analysis consultant,internal_it::Miscellaneous,3b9011f12c2687b50e18b0156ad83980da85e74700a6651e3849d6c622eb7163,internal_it::Hardware
new final interview dispatch wednesday october pm dear please create named final interview dispatch colleagues added si thank kind regards,internal_it::Purchase,290bcdbdd3caffd9097949ec73d00e76e6b499bcf65e2d5ed1c5379966108592,internal_it::Hardware
forecast reports new pas october pm forecast reports dear please let way extract report contain forecast moment extract report forecast by together report similar analysis report old let questions thank planning officer ext,internal_it::Internal Project,37ed912eaceb1e3bc2a4d3d155f24d3a06d928f9a84cb421fee557d2e04adae8,internal_it::HR Support
oracle fusion expenses app credentials october app credentials hi please provide details app thank image image,internal_it::HR Support,67a34d2561308c4e49559a5450f6a5d83a794ee3363c364826562f98fb1d0c89,internal_it::Internal Project
you have been assigned a new tower friday october pm assigned tower hello please provide monitor moving tower floor october thanks best regards tester thursday october assigned dear assigned starting issued by reason entire moving eel please link inside please eel thank eel,internal_it::Hardware,79e6a6aba5d8c75d71b373b94cde774b149eb1affed7008e1f1fccc8fec30ea3,internal_it::HR Support
help with oracle thursday october pm re hi please help getting phone raised returned thanks senior,internal_it::Hardware,f8f4edd02e98c188a5dd090acb63212907cbb77541056c6077ec02a5c01853ce,internal_it::HR Support
install a new printer th tuesday october pm printer changes hi please tickets printer test rename printer test printer passed testing period owned by install printer printer floor printer currently connected floor further please let best regards engineer,internal_it::HR Support,b5e030996df21b4873dd64850f3bdd422eaf5f037ca5e6c2a6c43d80003d4134,internal_it::Miscellaneous
new pas issues wednesday october pm issues hi update forecast where cannot update please attached example please update forecast accordingly thank senior,internal_it::Internal Project,2f62b203357c87c81aee0e9135c166985f6cb3118bddf48119348c175585b92b,internal_it::Administrative rights
new pas client monthly report template access wednesday october pm client report template hello client report template thank wednesday october pm client report template hi requested attached client report template please also location where upload reports reports community receive error view form hit refresh button please ignore normal behavior tab restricted thanks officer,internal_it::Internal Project,fa0bbd9e58c0dcedf79efc97e23f78803e78dce78fea8df6bf18363429ca454e,internal_it::HR Support
wireless networks scan bogota wednesday october pm re wireless networks please ahead kind regards october wireless networks hi kindly approve bellow thank analyst ext hub wednesday october pm re wireless networks hi had chat about advised him approach did approached regards wednesday october pm re wireless networks hello please advise log kind regards analyst ext hub tuesday october pm wireless networks hi please each location except assign these tickets members order perform rogue wireless networks by attached procedure questions please hesitate thanks,internal_it::Hardware,a373a5f79e86530424a24dcafeba7894f6515d4cd04ad27fd4786e2026db2504,internal_it::Miscellaneous
access to share photo kick off wednesday october kick off allow thanks wednesday october kick off dear colleagues pictures kick off event arrived out share photo kick off thanks,internal_it::Hardware,ed0097ffd4a0f745dfbdfd8fee76993cf92742a9c02db0eaf6491292910eface,internal_it::HR Support
requested items by report tuesday october requested items by report dear please log call help issuing report requested items resolved by grouped by client stacked by assignee owner tried different ways cannot generate valid seems trick again regards leader,internal_it::Purchase,7d41fa23495536e7bfd0877dee37203d826d6a86d0dc0ef6ac0541c1063e2029,internal_it::Hardware
team new member file shared folder access read friday october re member hi added please attached regards friday october member hi please add process his accounts thank analyst ext hub thursday october pm re member gentle reminder concerning points thank tuesday october pm member hi guys member developer please add him please add him protocol client please add him user other according attached thanks,internal_it::Storage,b7f1e9ac40731e828864cff42ac14d07b445088bd2fcd3e52e5b1050aff1b32d,internal_it::Miscellaneous
access request for a list or library thursday october pm library requesting library links library manage setting library note site site site provides central storage collaboration information ideas site tool collaboration tool communication meeting tool decision making site helps groups work teams social groups share information work together example site help coordinate calendars schedules discuss ideas review proposals share information keep touch other,internal_it::Hardware,dc925c8a21cdab0f54589fa8dbf4edb963e7656f28ae4224e95a2e7ef1d03c32,internal_it::Storage
slaves thursday october slaves hello please turn slaves physical machines located thank regards engineer,internal_it::HR Support,11cfac21b90c740898819551a4c429944af7a3d82223b781d29fe713273f3fe0,internal_it::Hardware
access needed wednesday october pm needed hello looks cannot pressing passwords tab engineer hub,internal_it::Hardware,820eb38031db6f4099f1935ce4ba2e2dcd9a03b9e32e4b61485f5ff71ef8cd9e,internal_it::Access
tokens received wednesday october pm re tokens received agree user regards october re tokens received were even find out where users kind regards engineer october re tokens received hello individual tokens out listed availability kind regards october re tokens received dear tokens renewed location where also kind enough help taking back he leaves friday by then kind regards engineer october tokens received dear received tokens today users which tokens assigned located other offices tokens renewed kind regards engineer,internal_it::Hardware,c4e36bb718e05e8566db3ad4a95867ad4eee5095ab3d425060e71c892cc25e22,internal_it::Access
service transition setup mobile support for october transition setup mobile morning guys attaching completed sn transition form logged assigned accordingly thanks,internal_it::Hardware,cb1737c247f1a4a9bfe868799420c9ae700a7869bb3efe7f8738803c76659ee8,internal_it::Internal Project
security membership tuesday october pm membership hi create called escalations members make owner maintain members please also make owner existing maintain membership too future issuing update process explain escalations created kind regards information compliance officer extension october re membership let escalations sounds good polite excuse out let leave him out thanks october re membership hi option po requests then continue shrunk create called escalations shorter name provide instructions exists categories severities which supposed guide how kinds incidents creating thus instructions provide good excuse provide awareness refresh doc context which referred add other real incidents provide wider higher escalation kind regards october re membership hi information part remit agree little copied operational escalations alternatives create separate containing by others escalating incidents significant impact requires defining multiple levels incidents which comes own challenges rely solely inform involve relevant matters requires clear expectations regards relevant think these two work invest reduce number thanks membership hi want continue member included seems sensible thing fall back awareness let think getting too much thanks,internal_it::Hardware,87c7197b347f91e7ce810fe2c99c47f86725dbe051a00ec7cc9758017ac5de00,internal_it::Miscellaneous
sd configuration audit october pm sd configuration hello guys issues has brought attention right complete configuration machines setup sd assets feedback also least allocated lacked proper amongst which users did rights machines order must added administrators users groups console user present which required order users least machines outage best recall outage trainings yore user rate well shared suggest reviewing machine owned by members order make needed assist task well least equally well placed please find attached let add thanks,internal_it::Access,1e8c5e2572dabb69f01331a44de8fb6de4d827e2f78da9f71d9e810b9991995a,internal_it::Hardware
testing device configuration october pm testing device configuration hi please handed over mobile test device connect thanks,internal_it::Purchase,c7450c925a66a66ef7fbabd8eeae375ec0706bb9c403262dc95ff35aa2c8af67,internal_it::Hardware
links friday pm links hello please add next links needed swagger index thank senior tester performance lead mob,internal_it::Miscellaneous,cf681580541283783817f99fb5a31de987c9825f3c756d225e95b8ee57c46bd2,internal_it::Hardware
october re urgent intervention hello please log thank engineer october pm re urgent intervention sorry change ask port staging production instances since intra tunnel normal port october urgent intervention importance high hi test stage please change please inform client waiting urgent feedback stage test ext,internal_it::Miscellaneous,a3ebe8570b023cf3b1ac9eaf35e3dc57897d637a36948d41ab4580f6a320eb51,internal_it::Hardware
permission to send from friday pm permission hello please thank registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity,internal_it::Hardware,b90850749543e994471a942bbe931c35babc1168c44e553eb7bdedfe8d829d79,internal_it::HR Support
project access request file shared folder tuesday pm member hi guys member please add him please add him protocol client please add him user other according attached thanks design lead ext registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has,internal_it::Storage,5d1505b2785cae7734dce7a6ccd69c41d18515211818ed2405efe186703028fa,internal_it::Miscellaneous
new discipline name wednesday pm discipline name hello discipline strategic growth which change corporate please strategic growth selected going forward retained history add corporate job details record has discipline let regards,internal_it::HR Support,69c146e982c9133541101149d608cc039e2f9e1f8e7e16cfb35700981d4e6abc,internal_it::Miscellaneous
server side where we can deploy the app wednesday pm re permissions hi priority creation two git android regarding create side where deploy app going machine has has running container tomcat machine host couple written accessed by android app re building think needs dedicated machine reliable needs accessible please feel free directly needed thanks senior developer wednesday pm permissions hello please provide more information second part side where deploy app exactly regards analyst ext hub tuesday pm permissions importance high hi please help actions git repository android app side colleagues side where deploy app developer develop app until next help appreciated thank communication specialist,internal_it::Hardware,017010b2c0e1d1b3c11b7cb12f51ca4135923d5344ad970659f378c42401e0aa,internal_it::Access
oracle mobile app credentials wednesday android app hi please provide android app thanks,internal_it::Administrative rights,b9bfbd5694aa2bb2c6fa4f2d1a25f37cae67946886e975c010332c3190df7f47,internal_it::HR Support
please automatically add the colombia number the for meetings pm re update create colombian number conferences same other locations hello please automatically add colombia number meetings similar other regards update create colombian number conferences same other locations dear further recent communication believe query has resolved resolution response please let further assistance matter reference number summary create colombian number conferences same other locations resolver description kind regards ext ref msg,internal_it::Hardware,111a178961b021c9bdb19adbdb80568d2c5bc62a872b7c4710b1ac5fcc9c058d,internal_it::Miscellaneous
access to pm hi guys order complete daily tasks please help approve needed thank much,internal_it::Miscellaneous,0f58d96cd5697666f30ea9cb3e69100b7752a97454354b4030bacddbe769469c,internal_it::HR Support
allow mails to be sent to at com from outside mailing accessible hi please client reported receiving error thank senior,internal_it::Miscellaneous,f6c5e3617a20df5e6ae172b01e9a4a6db75cb1db768ecc20e07129b32ad508ec,internal_it::HR Support
view connections issues urgent view issues urgent importance high hi kindly ask provide order connect excel installed view app make regards floor blvd district,internal_it::Hardware,95512f2c87d26ff95ec5b8f583f7f52b05f8b53d4170bc28fc54fd8f9f75d198,internal_it::Administrative rights
import the new templates on computer thursday re update import templates computer hi implement word templates templates great advise how thanks regards update import templates computer dear further recent communication believe query has resolved resolution response please let further assistance matter reference number summary import templates computer resolver resolution notes description wednesday july import templates computer hello everybody templates how import computer order document required style appreciate instructions thanks kind regards recruiting germany main main kind regards ext ref msg,internal_it::Miscellaneous,e7a18f0a09c432830c1f711fa05d792ce6b6a4a0400de9e97dc663c3c377c550,internal_it::Hardware
hr us list friday pm hi please assist process changes let kind regards friday pm re thanks agree suggestion please proceed thanks regards hi onboard thinking amend follows structure members proposed structure act back needed let thoughts kind regards,internal_it::Hardware,f8173938dbd5f95ea500c9534ac82fe05f1bd8c1d14d3a73103bd80ac7deda68,internal_it::Miscellaneous
possible new security threat new quarantine account friday pm possible threat hello think received opened nor accessed links wanted inform potential threat information please cheers friday dear has created has quarantined order confirmation kb manage quarantined must create unable button please copy paste browser default locale once then release released deleted automatically after days please further information about please tip multiple addresses link these together single convenience log manage aliases,internal_it::Access,2d4575d50271158d56506a3094c0b9d098d62cf1d5cbbaa1abcc8cf1a2895bcc,internal_it::Hardware
extend project end date to pas thursday pm extend date hi please extend date thanks senior,internal_it::Internal Project,26842a1a586114509bed4106ad3b873c51369aae0ec61dc88465823e053262a3,internal_it::HR Support
annual service test service test tower and name tower location tower test test tunnels primary links down offices primary down how implement via change expected outputs test document scenarios test down test down,internal_it::Hardware,ec9e93f0ad418d7d36545c8461650f771a5cffc1af1f459b98cf294729da5d39,internal_it::Miscellaneous
absence schemes wednesday pm re absence schemes thank much regards wednesday pm re absence schemes hi please find attached file completed absence public holidays work patterns schemes information about usage hi please log thank kind regards analyst absence schemes absence allowance public holidays si work patterns si ca se va maine si update cat excel kind regards analyst,internal_it::Hardware,eb8a1eee047081638de0d64e6bd066b31e2ce3e64008be74ecbfdc2466011114,internal_it::HR Support
access to unit forecast required tuesday re unit forecast required approved side same level rights thanks pm unit forecast required dear head testing unit forecast please assist kind regards test consultant registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has,internal_it::Hardware,1f0456abc93809725aa47dba21366710de8e40b9414902ac66718fa1a4cb1f19,internal_it::HR Support
need urgent help oracle pm urgent help importance high hi urgent help resources haven submitted leaving leaving holiday tried together add haven find module her please call together help identifying module her client asking invoice every gather members appreciate help thank officer registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,internal_it::Hardware,a1b0859a5cb8b15b05c3f60e3a7808753bb416e0f167314cf17c90e9d4bb3cc5,internal_it::HR Support
oracle friday pm importance high tried log without every id wont allow please let id tried sr director,internal_it::HR Support,01142b8273bfc93a7bd4df5d7fde98b9218acab6f5e2a4682451fc5c5ef20ddb,internal_it::Hardware
remove project code and holidays approver press account friday pm leavers press hi perform tasks person listed she moved link code holidays approver regards,internal_it::HR Support,5f906185fc8ccece0e8a62611a6b223004f03cca94cf8ed44215cf1d199c7657,internal_it::Internal Project
new printer friday re printer hello please inform about printer rd has renamed according naming convention thank engineer re printer please find queue please belay req date saturday printer hi guys please add printer same latest thank date friday printer hi please log partially install printer rd floor also log please add afterwards please attend morning over weekend complete among others,internal_it::Hardware,587b434efd1f8cfa0c71ee0ac5647b47475ddbe983a0850acdc962e47eaa2bc9,internal_it::Miscellaneous
updated start dates colombia starters thursday pm updated dates hello employees colombia started different date initially stated please find dates name name date joining please update wherever done thank administration officer,internal_it::Miscellaneous,78d6b07416c948f98cc8293cb9adb961eacf1ed922abe7c9e5f45702027517fc,internal_it::HR Support
access to mailbox mailbox hello please disable forwarding mailbox disable his required anymore thank regards leader,internal_it::HR Support,b32bbd8150ccbefe25cd1aec3beba4e4a43ccb826e2c92b0183ca518b6e800e7,internal_it::Storage
user creation sonar thursday re hello please add next sonar marked color therefore sonar created by regarding profiles choose profile by choosing configuration profiles were attached existent profiles agrees certain requirements call identify rules custom profile regards thursday re hi confirming ideally everyone sonar reports cannot done then individuals possible also ask individuals elevated permissions ability define profiles etc thank wednesday pm re hi replicated job under sonar reports therefore steps job job framework sonar job framework sonar sonar job changed git user reusable git sources pulled by instead maven build step goals changed deploy number build number clean compile number build number since maven goals getting skipping sonar analysis due bad build status failure added step analysis maven pushes reports sonar please sonar reports sp sonar dashboard index also granted view sonar reports noticed too late written parameters nexus repository build deploy maven goal artifacts were pushed deleted nexus sorry added profiles widgets etc sonar help please unblock reusable ad since known issue regards wednesday pm hello please assist regards analyst ext hub wednesday pm re sonar hi think more details understand needed expectation which push sonar then sonar create push update additional metrics subsequent pushes also give push assign permissions assumptions good also provide user guide how job integrate sonar thanks head wednesday sonar hello please advise ran successfully find name sonar regards analyst ext hub tuesday pm re sonar hello link framework thank lead tuesday sonar hello please note granted generic sonar where log yet find framework sonar ran successfully sonar maybe provide link sonar call hold awaiting response regards analyst ext hub friday re sonar hello understand these steps sonar sp sonar sessions authentication failed enter credentials other hand please let thank lead wednesday sonar hello well kindly attached guide advise steps integrating sonar completed find framework link created by under slightly different name steps taken sonar pm provide details once appears sonar create needed also also updated configuration plan exists tracking purposes looking forward hearing thank much regards analyst ext hub wednesday has assigned hello please advised record number has assigned please review details take appropriate action summary requested item details null choose template applicable please provide short description sonar details user provide link updated aims platform connect main app has called framework sonar sonar user by says authentication fails please help sonar link forms sites procedures view add requested location please link kind regards ref msg,internal_it::Hardware,298f9c1dac2a811e59fd7fac132c5ec3f262075230aef9632e9c67c3dc286906,internal_it::Access
access for bucharest space pm hi please help floor he leave give thanks pm re important ne care spatial alt wednesday pm re important ne spatial friday july pm re important sip si wednesday july pm re important sip el thursday pm re important screen thursday re important rug strange declarations secure fie screened shared re important la pot thursday re important thursday important si va maine la la maine se va introduce si face la va client important personal,internal_it::HR Support,d4895964e367608e674f19639085d87304b8b525717897a931406688d8199387,internal_it::Hardware
remove from as leaver thursday pm re granting person owned left give rights easier by myself others also has removed example other changes needs done thanks thursday pm granting hello please advise has configuration plan please update back kind regards analyst ext hub thursday pm granting hi please help giving please give also rights also please setup thanks thursday pm board hi existing board view detail thanks head testing,internal_it::Hardware,a537f50b06eea898f9ba2709b1b02076b5eb4b3ce645ff124c36938f4e2baf93,internal_it::HR Support
to on thursday pm hello because user permissions please help thank senior tester colombia,internal_it::Access,c04e0ae3a009941a5672ef01769cf8d13f62674ad1a7f9dd260b6936d501dfcf,internal_it::HR Support
info required thursday pm importance high hello help submitted final approver requested additional information please find attached information by after submitted information final approver seems redirect him where how submit please help figure out please help logging issue thank blvd floor district,internal_it::Miscellaneous,c6f81dc1d0f1eefcdfe165ccf372dd0636aefe5aec2388851c9f83f46f8cf16a,internal_it::HR Support
open for required thursday profile working thanks engineer ext,internal_it::HR Support,51ece1f3d9332a1b70d4771989248b7ac43b7e9667e42ff2da02240aff97dacf,internal_it::Administrative rights
wireless access to wednesday wireless hi gain via wireless impossible right confluence near wire meeting room ideally apply restrictions looking forward input thank senior,internal_it::Hardware,b2299595ec73f54a3fb6e266cdd7949f79cdc02f81687e55d042e369446c1bc5,internal_it::Access
permissions to create jobs tuesday permissions create jobs dear please adjust permission also create jobs jobs require additional permissions his role which makes lead make other changes after moves thanks head,internal_it::Access,aa6a5a6f94d11afc2099a9db9225409ac22e7052c4110b707e2194c034e40227,internal_it::Storage
leave codes friday pm leave codes hi possible receive leave codes bereavement leave etc thanks planning officer registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,internal_it::HR Support,3be9f8f0ddf27c5c7f339e999cce6c6d2f7035bcf0f8828557a1ff0ad91e30a6,internal_it::Internal Project
return to its thursday return hi please return please provide regular thank officer registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability entity acts,internal_it::HR Support,d33e00e973497d88e1a4604a0386d950f4440a6c4ffd9d784f3976cdae5b8d35,internal_it::Hardware
maintaining rag status pas wednesday re maintaining rag status good morning looks please thanks maintaining rag status hi colleagues enter rag status moment thanks best regards,internal_it::HR Support,2205c5073948c582cfea8f14aaed72e0893754f7bfc40bb3c4d649ee3ba2b449,internal_it::Hardware
dashboard maintenance work dashboard work dear dashboard unavailable tuesday please notify users attached document thanks engineer,internal_it::Access,934add93c4f2482fa695d299be0bff203970c8298e4a5bb7b5aad4e2609aa95e,internal_it::Hardware
access to opportunity tool wednesday pm opportunity tool dear opportunity tool production opportunity tool public tried credentials believe proper rights thank kind regards senior software tester,internal_it::Internal Project,a7052f845ac253054b6462c083cbbe1b49bef5cd3fc4499275cb485bd2aef2aa,internal_it::HR Support
new sites could wednesday pm sites dear kindly ask create two sites client site details found attached template similar great site details found attached template similar great default thanks officer,internal_it::Internal Project,c1467c7d1992bd60de20f7d879dab14135fa3ee0d7b812978029759229a4499c,internal_it::HR Support
project access license tuesday pm re update generic hi has tried he cannot log his credentials please helps has worked past he also old mess things also raised his certain reach him related thanks tuesday pm update generic dear further recent communication believe query has resolved resolution response please let further assistance matter reference number summary generic resolver resolution notes sin provided per description generic please log others once provided thursday pm joiner hello joining next he recently accepted offer he he possible he part code please tickets confluence environments stag test test test test license please make tickets raised requests let other details required thank kind regards ext,internal_it::Hardware,427152db00d4b3600180378047542654a2342d07bb6d3b454498e96e48127146,internal_it::Access
monthly pas activities calendar pm activities calendar hello please view activities calendar cheers application problem,internal_it::Administrative rights,66ce5f9f8336052769dd6699cae9f73a4065e2c6df3423694d5907c859d4b80e,internal_it::Hardware
project does not have any tasks with oracle fusion friday pm tasks submit task thanks registered under number whose registered old broad street kingdom provide clients each subsidiaries separate entity has liability,internal_it::HR Support,3c63b9b3905defb5ed6fff57dc66238911734140b17042e58a075fe0c0eee9c8,internal_it::Internal Project
project access environments re generic updated forms configuration view thanks friday generic hello please provide updated configuration plan kind regards analyst ext thursday pm joiner hello joining next he recently accepted offer he he possible he part code please tickets confluence environments stag test test test test license please make tickets raised requests let other details required thank,internal_it::Miscellaneous,940e17da16a41434fde317fa55e3f7baa71292fa8a6a9ff5adad8fa6f530e143,internal_it::Access
access to friday pm technical interviewers hi please provide bellow link regards thursday pm technical interviewers hi link where find technical interviewers document named technical final evaluators forms ad view ribbon hesitate bile bile please add technical interviews awareness colleagues providing technical interviewers want overburden colleagues regards specialist,internal_it::Miscellaneous,dca1fb41cc7ea0492347f5736e3277f7c59379df44890d70284c836a7f293187,internal_it::HR Support
working hours adjustment employees unable enter attached screen displayed instead regular report screen affected users available submission problem friday pm errors hello teams contract possible synched demands inserted same added her code cannot her she cannot her please fix thank officer,internal_it::HR Support,3d2d77f20caa81c1333d97c6b347d2a0988869338e0063485bc305db70867cd4,internal_it::Hardware
new path paths thursday pm requests hello dear has come make arrangements help setting couple things please help out creating assignment called contain please also create paths let call paths please path other clients paths add paths path also included path routed primary has included extensions details needed missed let thanks,internal_it::Hardware,af013756306bed416b3e37baee21940d91ac370c7eb3d5f1a10be48ce815fef1,internal_it::Miscellaneous
procurement thursday pm hi guys please profile entity her buyer role incomplete stage she cannot process requisitions po kind regards lead,internal_it::Purchase,46e68913187aa4b8e755770d09cba7e8e0eb172078da7cd553cce15b2df2af01,internal_it::HR Support
oracle fusion app pm app hi looking app phone allow record more easily lot getting receipts etc quite challenge please give instructions app details please thanks client,internal_it::Hardware,9d3b16f8bb4edfda65346df749da30f4196c860c4a45728506c82def83846758,internal_it::HR Support
request for conference code friday july pm code hello code order via thank much best regards cs tester,internal_it::Hardware,26d45044f23ef3e4b58c5b4d568abd2647dfb60d9c9d2a304645a94806bb8f03,internal_it::Internal Project
oracle thursday july pm whom concern having difficulty logging tried sign regular credentials luck create somewhere thank,internal_it::Hardware,59d9a057d84dff96f603136c6ca76392c371967ba4c73fb80506c581ef1e0a29,internal_it::HR Support
changing field opportunities july changing opportunities hi help changing opportunities date date listed clients were moved other therefore opportunities linked please note tab each every client specified action needed realty fanatics how works doe mountain top advisory learning maps reproductive medicine jersey route signature signet st stream companies campaign fire triple threat communications thanks next planned annual leave officer,internal_it::HR Support,94584f1df9b45e84b9ce6011952e7e96e2b84968eb1f114b5a2e682267317624,internal_it::Miscellaneous
fusion wrong mails thursday july wrong mails dear ask please persons seems ones thank officer,internal_it::HR Support,1f2b4431f02a700e869df26930a9ccb68f8f5d89ba3aaaee871bee0716adda71,internal_it::Miscellaneous
